match_id,scenario_id,field,processed_value,candidate_value,is_same
WC2026-D31,S03_wide_overload_crossfire,fallback_fields,,,true
WC2026-D31,S03_wide_overload_crossfire,fallback_ratio,0,0,true
WC2026-D31,S03_wide_overload_crossfire,fallback_confidence_cap,,,true
WC2026-D31,S03_wide_overload_crossfire,precision_warning,,,true
WC2026-D31,S03_wide_overload_crossfire,generated_at,2026-06-20T08:09:40.062697+00:00,2026-06-20T08:09:40.062697+00:00,true
WC2026-D31,S03_wide_overload_crossfire,__row_hash__,e1f3a8208d0f39fbfeeeeb330203cffe3ce3b6fa760366d3fae97e2b8a753d10,e1f3a8208d0f39fbfeeeeb330203cffe3ce3b6fa760366d3fae97e2b8a753d10,true
WC2026-D31,S04_press_trap_turnover_goal,match_id,WC2026-D31,WC2026-D31,true
WC2026-D31,S04_press_trap_turnover_goal,home,Turkey,Turkey,true
WC2026-D31,S04_press_trap_turnover_goal,away,Paraguay,Paraguay,true
WC2026-D31,S04_press_trap_turnover_goal,scenario_id,S04_press_trap_turnover_goal,S04_press_trap_turnover_goal,true
WC2026-D31,S04_press_trap_turnover_goal,scenario_name,高压陷阱制造前场失误,高压陷阱制造前场失误,true
WC2026-D31,S04_press_trap_turnover_goal,raw_base_weight,0.1,0.1,true
WC2026-D31,S04_press_trap_turnover_goal,raw_tactical_delta,0.4374,0.4374,true
WC2026-D31,S04_press_trap_turnover_goal,raw_player_delta,0,0,true
WC2026-D31,S04_press_trap_turnover_goal,raw_source_delta,0.0308,0.0308,true
WC2026-D31,S04_press_trap_turnover_goal,raw_probability_context_delta,0,0,true
WC2026-D31,S04_press_trap_turnover_goal,raw_total_score,0.5682,0.5682,true
WC2026-D31,S04_press_trap_turnover_goal,normalized_weight,0.146969,0.146969,true
WC2026-D31,S04_press_trap_turnover_goal,base_weight,0.1,0.1,true
WC2026-D31,S04_press_trap_turnover_goal,tactical_delta,0.4374,0.4374,true
WC2026-D31,S04_press_trap_turnover_goal,player_delta,0,0,true
WC2026-D31,S04_press_trap_turnover_goal,source_delta,0.0308,0.0308,true
WC2026-D31,S04_press_trap_turnover_goal,probability_context_delta,0,0,true
WC2026-D31,S04_press_trap_turnover_goal,weight,0.146969,0.146969,true
WC2026-D31,S04_press_trap_turnover_goal,final_weight_deprecated,0.146969,0.146969,true
WC2026-D31,S04_press_trap_turnover_goal,scenario_ranking_weight,0.146969,0.146969,true
WC2026-D31,S04_press_trap_turnover_goal,home_lambda_delta,0,0,true
WC2026-D31,S04_press_trap_turnover_goal,away_lambda_delta,0,0,true
WC2026-D31,S04_press_trap_turnover_goal,variance_delta,0,0,true
WC2026-D31,S04_press_trap_turnover_goal,over25_delta,0,0,true
WC2026-D31,S04_press_trap_turnover_goal,btts_delta,0,0,true
WC2026-D31,S04_press_trap_turnover_goal,htft_bias,胜/胜;负/负,胜/胜;负/负,true
WC2026-D31,S04_press_trap_turnover_goal,htft_bias_semantic,favorite_leads_ht|favorite_wins_ft;draw_ht|favorite_wins_ft,favorite_leads_ht|favorite_wins_ft;draw_ht|favorite_wins_ft,true
WC2026-D31,S04_press_trap_turnover_goal,score_family,1-0;2-0;2-1;3-1,1-0;2-0;2-1;3-1,true
WC2026-D31,S04_press_trap_turnover_goal,triggered_by,matchup+fused_evidence,matchup+fused_evidence,true
WC2026-D31,S04_press_trap_turnover_goal,evidence_summary,WC2026-D31|USA|pressing_success|unknown,WC2026-D31|USA|pressing_success|unknown,true
WC2026-D31,S04_press_trap_turnover_goal,weight_gates,{},{},true
WC2026-D31,S04_press_trap_turnover_goal,evidence_refs,,,true
WC2026-D31,S04_press_trap_turnover_goal,data_confidence,0.72,0.72,true
WC2026-D31,S04_press_trap_turnover_goal,is_fallback,false,false,true
WC2026-D31,S04_press_trap_turnover_goal,fallback_reason,,,true
WC2026-D31,S04_press_trap_turnover_goal,fallback_fields,,,true
WC2026-D31,S04_press_trap_turnover_goal,fallback_ratio,0,0,true
WC2026-D31,S04_press_trap_turnover_goal,fallback_confidence_cap,,,true
WC2026-D31,S04_press_trap_turnover_goal,precision_warning,,,true
WC2026-D31,S04_press_trap_turnover_goal,generated_at,2026-06-20T08:09:40.062697+00:00,2026-06-20T08:09:40.062697+00:00,true
WC2026-D31,S04_press_trap_turnover_goal,__row_hash__,fd3ef5883965a8fe75b18533c97bed718a1094e1f23054839e1c252c353b0e77,fd3ef5883965a8fe75b18533c97bed718a1094e1f23054839e1c252c353b0e77,true
WC2026-D31,S05_high_line_vs_runner,match_id,WC2026-D31,WC2026-D31,true
WC2026-D31,S05_high_line_vs_runner,home,Turkey,Turkey,true
WC2026-D31,S05_high_line_vs_runner,away,Paraguay,Paraguay,true
WC2026-D31,S05_high_line_vs_runner,scenario_id,S05_high_line_vs_runner,S05_high_line_vs_runner,true
WC2026-D31,S05_high_line_vs_runner,scenario_name,高位防线被速度型前锋反复冲身后,高位防线被速度型前锋反复冲身后,true
WC2026-D31,S05_high_line_vs_runner,raw_base_weight,0.1,0.1,true
WC2026-D31,S05_high_line_vs_runner,raw_tactical_delta,0.2008,0.2008,true
WC2026-D31,S05_high_line_vs_runner,raw_player_delta,0,0,true
WC2026-D31,S05_high_line_vs_runner,raw_source_delta,0,0,true
WC2026-D31,S05_high_line_vs_runner,raw_probability_context_delta,0,0,true
WC2026-D31,S05_high_line_vs_runner,raw_total_score,0.3008,0.3008,true
WC2026-D31,S05_high_line_vs_runner,normalized_weight,0.077818,0.077818,true
WC2026-D31,S05_high_line_vs_runner,base_weight,0.1,0.1,true
WC2026-D31,S05_high_line_vs_runner,tactical_delta,0.2008,0.2008,true
WC2026-D31,S05_high_line_vs_runner,player_delta,0,0,true
WC2026-D31,S05_high_line_vs_runner,source_delta,0,0,true
WC2026-D31,S05_high_line_vs_runner,probability_context_delta,0,0,true
WC2026-D31,S05_high_line_vs_runner,weight,0.077818,0.077818,true
WC2026-D31,S05_high_line_vs_runner,final_weight_deprecated,0.077818,0.077818,true
WC2026-D31,S05_high_line_vs_runner,scenario_ranking_weight,0.077818,0.077818,true
WC2026-D31,S05_high_line_vs_runner,home_lambda_delta,0,0,true
WC2026-D31,S05_high_line_vs_runner,away_lambda_delta,0,0,true
WC2026-D31,S05_high_line_vs_runner,variance_delta,0,0,true
WC2026-D31,S05_high_line_vs_runner,over25_delta,0,0,true
WC2026-D31,S05_high_line_vs_runner,btts_delta,0,0,true
WC2026-D31,S05_high_line_vs_runner,htft_bias,负/负;平/负;胜/负;胜/胜,负/负;平/负;胜/负;胜/胜,true
WC2026-D31,S05_high_line_vs_runner,htft_bias_semantic,underdog_leads_ht|underdog_wins_ft;draw_ht|underdog_wins_ft;favorite_leads_ht|underdog_wins_ft,underdog_leads_ht|underdog_wins_ft;draw_ht|underdog_wins_ft;favorite_leads_ht|underdog_wins_ft,true
WC2026-D31,S05_high_line_vs_runner,score_family,1-2;2-2;2-3;1-3,1-2;2-2;2-3;1-3,true
WC2026-D31,S05_high_line_vs_runner,triggered_by,auto_matchup_features,auto_matchup_features,true
WC2026-D31,S05_high_line_vs_runner,evidence_summary,,,true
WC2026-D31,S05_high_line_vs_runner,weight_gates,{},{},true
WC2026-D31,S05_high_line_vs_runner,evidence_refs,,,true
WC2026-D31,S05_high_line_vs_runner,data_confidence,0.72,0.72,true
WC2026-D31,S05_high_line_vs_runner,is_fallback,false,false,true
WC2026-D31,S05_high_line_vs_runner,fallback_reason,,,true
WC2026-D31,S05_high_line_vs_runner,fallback_fields,,,true
WC2026-D31,S05_high_line_vs_runner,fallback_ratio,0,0,true
WC2026-D31,S05_high_line_vs_runner,fallback_confidence_cap,,,true
WC2026-D31,S05_high_line_vs_runner,precision_warning,,,true
WC2026-D31,S05_high_line_vs_runner,generated_at,2026-06-20T08:09:40.062697+00:00,2026-06-20T08:09:40.062697+00:00,true
WC2026-D31,S05_high_line_vs_runner,__row_hash__,454fa2dd76e61e01f790c37150e3e84f12f3781fbaad796cc316d26be73e79ce,454fa2dd76e61e01f790c37150e3e84f12f3781fbaad796cc316d26be73e79ce,true
WC2026-D31,S06_set_piece_breakthrough,match_id,WC2026-D31,WC2026-D31,true
WC2026-D31,S06_set_piece_breakthrough,home,Turkey,Turkey,true
WC2026-D31,S06_set_piece_breakthrough,away,Paraguay,Paraguay,true
WC2026-D31,S06_set_piece_breakthrough,scenario_id,S06_set_piece_breakthrough,S06_set_piece_breakthrough,true
WC2026-D31,S06_set_piece_breakthrough,scenario_name,定位球成为破局点,定位球成为破局点,true
WC2026-D31,S06_set_piece_breakthrough,raw_base_weight,0.1,0.1,true
WC2026-D31,S06_set_piece_breakthrough,raw_tactical_delta,0.1565,0.1565,true
WC2026-D31,S06_set_piece_breakthrough,raw_player_delta,0,0,true
WC2026-D31,S06_set_piece_breakthrough,raw_source_delta,0,0,true
WC2026-D31,S06_set_piece_breakthrough,raw_probability_context_delta,0,0,true
WC2026-D31,S06_set_piece_breakthrough,raw_total_score,0.2565,0.2565,true
WC2026-D31,S06_set_piece_breakthrough,normalized_weight,0.066356,0.066356,true
WC2026-D31,S06_set_piece_breakthrough,base_weight,0.1,0.1,true
WC2026-D31,S06_set_piece_breakthrough,tactical_delta,0.1565,0.1565,true
WC2026-D31,S06_set_piece_breakthrough,player_delta,0,0,true
WC2026-D31,S06_set_piece_breakthrough,source_delta,0,0,true
WC2026-D31,S06_set_piece_breakthrough,probability_context_delta,0,0,true
WC2026-D31,S06_set_piece_breakthrough,weight,0.066356,0.066356,true
WC2026-D31,S06_set_piece_breakthrough,final_weight_deprecated,0.066356,0.066356,true
WC2026-D31,S06_set_piece_breakthrough,scenario_ranking_weight,0.066356,0.066356,true
WC2026-D31,S06_set_piece_breakthrough,home_lambda_delta,0,0,true
WC2026-D31,S06_set_piece_breakthrough,away_lambda_delta,0,0,true
WC2026-D31,S06_set_piece_breakthrough,variance_delta,0,0,true
WC2026-D31,S06_set_piece_breakthrough,over25_delta,0,0,true
WC2026-D31,S06_set_piece_breakthrough,btts_delta,0,0,true
WC2026-D31,S06_set_piece_breakthrough,htft_bias,胜/胜;平/胜;平/负,胜/胜;平/胜;平/负,true
WC2026-D31,S06_set_piece_breakthrough,htft_bias_semantic,draw_ht|favorite_wins_ft;favorite_leads_ht|favorite_wins_ft;draw_ht|draw_ft,draw_ht|favorite_wins_ft;favorite_leads_ht|favorite_wins_ft;draw_ht|draw_ft,true
WC2026-D31,S06_set_piece_breakthrough,score_family,1-0;2-0;2-1;1-1,1-0;2-0;2-1;1-1,true
WC2026-D31,S06_set_piece_breakthrough,triggered_by,auto_matchup_features,auto_matchup_features,true
WC2026-D31,S06_set_piece_breakthrough,evidence_summary,,,true
WC2026-D31,S06_set_piece_breakthrough,weight_gates,{},{},true
WC2026-D31,S06_set_piece_breakthrough,evidence_refs,,,true
WC2026-D31,S06_set_piece_breakthrough,data_confidence,0.72,0.72,true
WC2026-D31,S06_set_piece_breakthrough,is_fallback,false,false,true
WC2026-D31,S06_set_piece_breakthrough,fallback_reason,,,true
WC2026-D31,S06_set_piece_breakthrough,fallback_fields,,,true
WC2026-D31,S06_set_piece_breakthrough,fallback_ratio,0,0,true
WC2026-D31,S06_set_piece_breakthrough,fallback_confidence_cap,,,true
WC2026-D31,S06_set_piece_breakthrough,precision_warning,,,true
WC2026-D31,S06_set_piece_breakthrough,generated_at,2026-06-20T08:09:40.062697+00:00,2026-06-20T08:09:40.062697+00:00,true
WC2026-D31,S06_set_piece_breakthrough,__row_hash__,b1dfd3dcf986b2c63ada210fb7d5837e68061d63943cd10349d910e5a98f6696,b1dfd3dcf986b2c63ada210fb7d5837e68061d63943cd10349d910e5a98f6696,true
WC2026-D31,S07_late_chase_open_game,match_id,WC2026-D31,WC2026-D31,true
WC2026-D31,S07_late_chase_open_game,home,Turkey,Turkey,true
WC2026-D31,S07_late_chase_open_game,away,Paraguay,Paraguay,true
WC2026-D31,S07_late_chase_open_game,scenario_id,S07_late_chase_open_game,S07_late_chase_open_game,true
WC2026-D31,S07_late_chase_open_game,scenario_name,末段追分压上导致开放式尾段,末段追分压上导致开放式尾段,true
WC2026-D31,S07_late_chase_open_game,raw_base_weight,0.1,0.1,true
WC2026-D31,S07_late_chase_open_game,raw_tactical_delta,0.2038,0.2038,true
WC2026-D31,S07_late_chase_open_game,raw_player_delta,0,0,true
WC2026-D31,S07_late_chase_open_game,raw_source_delta,0.0284,0.0284,true
WC2026-D31,S07_late_chase_open_game,raw_probability_context_delta,0.0644,0.0644,true
WC2026-D31,S07_late_chase_open_game,raw_total_score,0.3966,0.3966,true
WC2026-D31,S07_late_chase_open_game,normalized_weight,0.102597,0.102597,true
WC2026-D31,S07_late_chase_open_game,base_weight,0.1,0.1,true
WC2026-D31,S07_late_chase_open_game,tactical_delta,0.2038,0.2038,true
WC2026-D31,S07_late_chase_open_game,player_delta,0,0,true
WC2026-D31,S07_late_chase_open_game,source_delta,0.0284,0.0284,true
WC2026-D31,S07_late_chase_open_game,probability_context_delta,0.0644,0.0644,true
WC2026-D31,S07_late_chase_open_game,weight,0.102597,0.102597,true
WC2026-D31,S07_late_chase_open_game,final_weight_deprecated,0.102597,0.102597,true
WC2026-D31,S07_late_chase_open_game,scenario_ranking_weight,0.102597,0.102597,true
WC2026-D31,S07_late_chase_open_game,home_lambda_delta,0,0,true
WC2026-D31,S07_late_chase_open_game,away_lambda_delta,0,0,true
WC2026-D31,S07_late_chase_open_game,variance_delta,0,0,true
WC2026-D31,S07_late_chase_open_game,over25_delta,0,0,true
WC2026-D31,S07_late_chase_open_game,btts_delta,0,0,true
WC2026-D31,S07_late_chase_open_game,htft_bias,平/胜;平/负;负/平;胜/平;负/胜;胜/负,平/胜;平/负;负/平;胜/平;负/胜;胜/负,true
WC2026-D31,S07_late_chase_open_game,htft_bias_semantic,draw_ht|favorite_wins_ft;underdog_holds_ht|underdog_wins_ft;favorite_leads_ht|draw_ft;draw_ht|underdog_wins_ft,draw_ht|favorite_wins_ft;underdog_holds_ht|underdog_wins_ft;favorite_leads_ht|draw_ft;draw_ht|underdog_wins_ft,true
WC2026-D31,S07_late_chase_open_game,score_family,2-1;1-2;2-2;3-2;2-3,2-1;1-2;2-2;3-2;2-3,true
WC2026-D31,S07_late_chase_open_game,triggered_by,auto_matchup_features+capped_by_competition_context,auto_matchup_features+capped_by_competition_context,true
WC2026-D31,S07_late_chase_open_game,evidence_summary,WC2026-D31|Paraguay|pressing_broken|unknown,WC2026-D31|Paraguay|pressing_broken|unknown,true
WC2026-D31,S07_late_chase_open_game,weight_gates,"{""competition_late_chase_cap"":{""context_used"":true,""late_chase_suppression"":0.0227,""late_draw_control_index"":0.0505}}","{""competition_late_chase_cap"":{""context_used"":true,""late_chase_suppression"":0.0227,""late_draw_control_index"":0.0505}}",true
WC2026-D31,S07_late_chase_open_game,evidence_refs,,,true
WC2026-D31,S07_late_chase_open_game,data_confidence,0.72,0.72,true
WC2026-D31,S07_late_chase_open_game,is_fallback,false,false,true
WC2026-D31,S07_late_chase_open_game,fallback_reason,,,true
WC2026-D31,S07_late_chase_open_game,fallback_fields,,,true
WC2026-D31,S07_late_chase_open_game,fallback_ratio,0,0,true
WC2026-D31,S07_late_chase_open_game,fallback_confidence_cap,,,true
WC2026-D31,S07_late_chase_open_game,precision_warning,,,true
WC2026-D31,S07_late_chase_open_game,generated_at,2026-06-20T08:09:40.062697+00:00,2026-06-20T08:09:40.062697+00:00,true
WC2026-D31,S07_late_chase_open_game,__row_hash__,333081cd128f0acf477811c79b3ec013c38f8612bc8884617f669706b3d17bad,333081cd128f0acf477811c79b3ec013c38f8612bc8884617f669706b3d17bad,true
WC2026-D31,S08_strict_ref_card_penalty_chaos,match_id,WC2026-D31,WC2026-D31,true
WC2026-D31,S08_strict_ref_card_penalty_chaos,home,Turkey,Turkey,true
WC2026-D31,S08_strict_ref_card_penalty_chaos,away,Paraguay,Paraguay,true
WC2026-D31,S08_strict_ref_card_penalty_chaos,scenario_id,S08_strict_ref_card_penalty_chaos,S08_strict_ref_card_penalty_chaos,true
WC2026-D31,S08_strict_ref_card_penalty_chaos,scenario_name,严哨/红牌/身体对抗混沌,严哨/红牌/身体对抗混沌,true
WC2026-D31,S08_strict_ref_card_penalty_chaos,raw_base_weight,0.1,0.1,true
WC2026-D31,S08_strict_ref_card_penalty_chaos,raw_tactical_delta,0.0349,0.0349,true
WC2026-D31,S08_strict_ref_card_penalty_chaos,raw_player_delta,0,0,true
WC2026-D31,S08_strict_ref_card_penalty_chaos,raw_source_delta,0,0,true
WC2026-D31,S08_strict_ref_card_penalty_chaos,raw_probability_context_delta,0,0,true
WC2026-D31,S08_strict_ref_card_penalty_chaos,raw_total_score,0.1349,0.1349,true
WC2026-D31,S08_strict_ref_card_penalty_chaos,normalized_weight,0.034901,0.034901,true
WC2026-D31,S08_strict_ref_card_penalty_chaos,base_weight,0.1,0.1,true
WC2026-D31,S08_strict_ref_card_penalty_chaos,tactical_delta,0.0349,0.0349,true
WC2026-D31,S08_strict_ref_card_penalty_chaos,player_delta,0,0,true
WC2026-D31,S08_strict_ref_card_penalty_chaos,source_delta,0,0,true
WC2026-D31,S08_strict_ref_card_penalty_chaos,probability_context_delta,0,0,true
WC2026-D31,S08_strict_ref_card_penalty_chaos,weight,0.034901,0.034901,true
WC2026-D31,S08_strict_ref_card_penalty_chaos,final_weight_deprecated,0.034901,0.034901,true
WC2026-D31,S08_strict_ref_card_penalty_chaos,scenario_ranking_weight,0.034901,0.034901,true
WC2026-D31,S08_strict_ref_card_penalty_chaos,home_lambda_delta,0,0,true
WC2026-D31,S08_strict_ref_card_penalty_chaos,away_lambda_delta,0,0,true
WC2026-D31,S08_strict_ref_card_penalty_chaos,variance_delta,0,0,true
WC2026-D31,S08_strict_ref_card_penalty_chaos,over25_delta,0,0,true
WC2026-D31,S08_strict_ref_card_penalty_chaos,btts_delta,0,0,true
WC2026-D31,S08_strict_ref_card_penalty_chaos,htft_bias,胜/负;负/胜;平/胜;平/负,胜/负;负/胜;平/胜;平/负,true
WC2026-D31,S08_strict_ref_card_penalty_chaos,htft_bias_semantic,favorite_leads_ht|underdog_wins_ft;draw_ht|underdog_wins_ft;underdog_leads_ht|favorite_wins_ft;draw_ht|draw_ft,favorite_leads_ht|underdog_wins_ft;draw_ht|underdog_wins_ft;underdog_leads_ht|favorite_wins_ft;draw_ht|draw_ft,true
WC2026-D31,S08_strict_ref_card_penalty_chaos,score_family,2-1;1-2;3-1;1-3;3-2,2-1;1-2;3-1;1-3;3-2,true
WC2026-D31,S08_strict_ref_card_penalty_chaos,triggered_by,referee_strict_rc:Ivan Barton,referee_strict_rc:Ivan Barton,true
WC2026-D31,S08_strict_ref_card_penalty_chaos,evidence_summary,,,true
WC2026-D31,S08_strict_ref_card_penalty_chaos,weight_gates,{},{},true
WC2026-D31,S08_strict_ref_card_penalty_chaos,evidence_refs,,,true
WC2026-D31,S08_strict_ref_card_penalty_chaos,data_confidence,0.72,0.72,true
WC2026-D31,S08_strict_ref_card_penalty_chaos,is_fallback,false,false,true
WC2026-D31,S08_strict_ref_card_penalty_chaos,fallback_reason,,,true
WC2026-D31,S08_strict_ref_card_penalty_chaos,fallback_fields,,,true
WC2026-D31,S08_strict_ref_card_penalty_chaos,fallback_ratio,0,0,true
WC2026-D31,S08_strict_ref_card_penalty_chaos,fallback_confidence_cap,,,true
WC2026-D31,S08_strict_ref_card_penalty_chaos,precision_warning,,,true
WC2026-D31,S08_strict_ref_card_penalty_chaos,generated_at,2026-06-20T08:09:40.062697+00:00,2026-06-20T08:09:40.062697+00:00,true
WC2026-D31,S08_strict_ref_card_penalty_chaos,__row_hash__,83ccb693cfdfc99e775d0166b4cd4ea8f0957d64fc541eec6057ade9c64b335b,83ccb693cfdfc99e775d0166b4cd4ea8f0957d64fc541eec6057ade9c64b335b,true
WC2026-D31,S09_fatigue_travel_second_half_drop,match_id,WC2026-D31,WC2026-D31,true
WC2026-D31,S09_fatigue_travel_second_half_drop,home,Turkey,Turkey,true
WC2026-D31,S09_fatigue_travel_second_half_drop,away,Paraguay,Paraguay,true
WC2026-D31,S09_fatigue_travel_second_half_drop,scenario_id,S09_fatigue_travel_second_half_drop,S09_fatigue_travel_second_half_drop,true
WC2026-D31,S09_fatigue_travel_second_half_drop,scenario_name,旅行/体能导致下半场防守断电,旅行/体能导致下半场防守断电,true
WC2026-D31,S09_fatigue_travel_second_half_drop,raw_base_weight,0.1,0.1,true
WC2026-D31,S09_fatigue_travel_second_half_drop,raw_tactical_delta,0,0,true
WC2026-D31,S09_fatigue_travel_second_half_drop,raw_player_delta,0,0,true
WC2026-D31,S09_fatigue_travel_second_half_drop,raw_source_delta,0.0222,0.0222,true
WC2026-D31,S09_fatigue_travel_second_half_drop,raw_probability_context_delta,0,0,true
WC2026-D31,S09_fatigue_travel_second_half_drop,raw_total_score,0.1222,0.1222,true
WC2026-D31,S09_fatigue_travel_second_half_drop,normalized_weight,0.031603,0.031603,true
WC2026-D31,S09_fatigue_travel_second_half_drop,base_weight,0.1,0.1,true
WC2026-D31,S09_fatigue_travel_second_half_drop,tactical_delta,0,0,true
WC2026-D31,S09_fatigue_travel_second_half_drop,player_delta,0,0,true
WC2026-D31,S09_fatigue_travel_second_half_drop,source_delta,0.0222,0.0222,true
WC2026-D31,S09_fatigue_travel_second_half_drop,probability_context_delta,0,0,true
WC2026-D31,S09_fatigue_travel_second_half_drop,weight,0.031603,0.031603,true
WC2026-D31,S09_fatigue_travel_second_half_drop,final_weight_deprecated,0.031603,0.031603,true
WC2026-D31,S09_fatigue_travel_second_half_drop,scenario_ranking_weight,0.031603,0.031603,true
WC2026-D31,S09_fatigue_travel_second_half_drop,home_lambda_delta,0,0,true
WC2026-D31,S09_fatigue_travel_second_half_drop,away_lambda_delta,0,0,true
WC2026-D31,S09_fatigue_travel_second_half_drop,variance_delta,0,0,true
WC2026-D31,S09_fatigue_travel_second_half_drop,over25_delta,0,0,true
WC2026-D31,S09_fatigue_travel_second_half_drop,btts_delta,0,0,true
WC2026-D31,S09_fatigue_travel_second_half_drop,htft_bias,平/胜;胜/胜;平/负;负/负,平/胜;胜/胜;平/负;负/负,true
WC2026-D31,S09_fatigue_travel_second_half_drop,htft_bias_semantic,draw_ht|favorite_wins_ft;favorite_leads_ht|draw_ft;underdog_holds_ht|underdog_wins_ft,draw_ht|favorite_wins_ft;favorite_leads_ht|draw_ft;underdog_holds_ht|underdog_wins_ft,true
WC2026-D31,S09_fatigue_travel_second_half_drop,score_family,1-0;2-0;2-1;3-1,1-0;2-0;2-1;3-1,true
WC2026-D31,S09_fatigue_travel_second_half_drop,triggered_by,matchup+fused_evidence,matchup+fused_evidence,true
WC2026-D31,S09_fatigue_travel_second_half_drop,evidence_summary,WC2026-D31|Paraguay|injury_or_forced_substitution|unknown,WC2026-D31|Paraguay|injury_or_forced_substitution|unknown,true
WC2026-D31,S09_fatigue_travel_second_half_drop,weight_gates,{},{},true
WC2026-D31,S09_fatigue_travel_second_half_drop,evidence_refs,,,true
WC2026-D31,S09_fatigue_travel_second_half_drop,data_confidence,0.72,0.72,true
WC2026-D31,S09_fatigue_travel_second_half_drop,is_fallback,false,false,true
WC2026-D31,S09_fatigue_travel_second_half_drop,fallback_reason,,,true
WC2026-D31,S09_fatigue_travel_second_half_drop,fallback_fields,,,true
WC2026-D31,S09_fatigue_travel_second_half_drop,fallback_ratio,0,0,true
WC2026-D31,S09_fatigue_travel_second_half_drop,fallback_confidence_cap,,,true
WC2026-D31,S09_fatigue_travel_second_half_drop,precision_warning,,,true
WC2026-D31,S09_fatigue_travel_second_half_drop,generated_at,2026-06-20T08:09:40.062697+00:00,2026-06-20T08:09:40.062697+00:00,true
WC2026-D31,S09_fatigue_travel_second_half_drop,__row_hash__,311dd387f036206a6784d41f8b530eee337ffa8d8db9dbbee60c8d38b831f414,311dd387f036206a6784d41f8b530eee337ffa8d8db9dbbee60c8d38b831f414,true
WC2026-D31,S10_tactical_stalemate_mutual_constraint,match_id,WC2026-D31,WC2026-D31,true
WC2026-D31,S10_tactical_stalemate_mutual_constraint,home,Turkey,Turkey,true
WC2026-D31,S10_tactical_stalemate_mutual_constraint,away,Paraguay,Paraguay,true
WC2026-D31,S10_tactical_stalemate_mutual_constraint,scenario_id,S10_tactical_stalemate_mutual_constraint,S10_tactical_stalemate_mutual_constraint,true
WC2026-D31,S10_tactical_stalemate_mutual_constraint,scenario_name,双方战术互相牵制，进入僵持,双方战术互相牵制，进入僵持,true
WC2026-D31,S10_tactical_stalemate_mutual_constraint,raw_base_weight,0.1,0.1,true
WC2026-D31,S10_tactical_stalemate_mutual_constraint,raw_tactical_delta,0,0,true
WC2026-D31,S10_tactical_stalemate_mutual_constraint,raw_player_delta,0,0,true
WC2026-D31,S10_tactical_stalemate_mutual_constraint,raw_source_delta,0.0072,0.0072,true
WC2026-D31,S10_tactical_stalemate_mutual_constraint,raw_probability_context_delta,0,0,true
WC2026-D31,S10_tactical_stalemate_mutual_constraint,raw_total_score,0.1072,0.1072,true
WC2026-D31,S10_tactical_stalemate_mutual_constraint,normalized_weight,0.02773,0.02773,true
WC2026-D31,S10_tactical_stalemate_mutual_constraint,base_weight,0.1,0.1,true
WC2026-D31,S10_tactical_stalemate_mutual_constraint,tactical_delta,0,0,true
WC2026-D31,S10_tactical_stalemate_mutual_constraint,player_delta,0,0,true
WC2026-D31,S10_tactical_stalemate_mutual_constraint,source_delta,0.0072,0.0072,true
WC2026-D31,S10_tactical_stalemate_mutual_constraint,probability_context_delta,0,0,true
WC2026-D31,S10_tactical_stalemate_mutual_constraint,weight,0.02773,0.02773,true
WC2026-D31,S10_tactical_stalemate_mutual_constraint,final_weight_deprecated,0.02773,0.02773,true
WC2026-D31,S10_tactical_stalemate_mutual_constraint,scenario_ranking_weight,0.02773,0.02773,true
WC2026-D31,S10_tactical_stalemate_mutual_constraint,home_lambda_delta,0,0,true
WC2026-D31,S10_tactical_stalemate_mutual_constraint,away_lambda_delta,0,0,true
WC2026-D31,S10_tactical_stalemate_mutual_constraint,variance_delta,0,0,true
WC2026-D31,S10_tactical_stalemate_mutual_constraint,over25_delta,0,0,true
WC2026-D31,S10_tactical_stalemate_mutual_constraint,btts_delta,0,0,true
WC2026-D31,S10_tactical_stalemate_mutual_constraint,htft_bias,平/平;平/胜;平/负,平/平;平/胜;平/负,true
WC2026-D31,S10_tactical_stalemate_mutual_constraint,htft_bias_semantic,draw_ht|draw_ft;underdog_holds_ht|draw_ft;draw_ht|favorite_wins_ft,draw_ht|draw_ft;underdog_holds_ht|draw_ft;draw_ht|favorite_wins_ft,true
WC2026-D31,S10_tactical_stalemate_mutual_constraint,score_family,0-0;1-0;0-1;1-1,0-0;1-0;0-1;1-1,true
WC2026-D31,S10_tactical_stalemate_mutual_constraint,triggered_by,matchup+fused_evidence,matchup+fused_evidence,true
WC2026-D31,S10_tactical_stalemate_mutual_constraint,evidence_summary,WC2026-D31||general_observation|unknown,WC2026-D31||general_observation|unknown,true
WC2026-D31,S10_tactical_stalemate_mutual_constraint,weight_gates,{},{},true
WC2026-D31,S10_tactical_stalemate_mutual_constraint,evidence_refs,,,true
WC2026-D31,S10_tactical_stalemate_mutual_constraint,data_confidence,0.72,0.72,true
WC2026-D31,S10_tactical_stalemate_mutual_constraint,is_fallback,false,false,true
WC2026-D31,S10_tactical_stalemate_mutual_constraint,fallback_reason,,,true
WC2026-D31,S10_tactical_stalemate_mutual_constraint,fallback_fields,,,true
WC2026-D31,S10_tactical_stalemate_mutual_constraint,fallback_ratio,0,0,true
WC2026-D31,S10_tactical_stalemate_mutual_constraint,fallback_confidence_cap,,,true
WC2026-D31,S10_tactical_stalemate_mutual_constraint,precision_warning,,,true
